Species_Code,Species,Country,Country_Code,YEAR,Sum of Value
4,Crustaceans,Japan,JPN,2017,55400
4,Crustaceans,Korea,KOR,2008,87631
4,Crustaceans,Korea,KOR,2009,100126
4,Crustaceans,Korea,KOR,2010,108199
4,Crustaceans,Korea,KOR,2011,101723
4,Crustaceans,Korea,KOR,2012,105232
4,Crustaceans,Korea,KOR,2013,105537
4,Crustaceans,Korea,KOR,2014,102273
4,Crustaceans,Korea,KOR,2015,90002
4,Crustaceans,Korea,KOR,2016,83612
4,Crustaceans,Korea,KOR,2017,76350.871
4,Crustaceans,Mexico,MEX,2008,83446.64249
4,Crustaceans,Mexico,MEX,2009,72825.18445
4,Crustaceans,Mexico,MEX,2010,77348.30134
4,Crustaceans,Mexico,MEX,2011,82831.33576
4,Crustaceans,Mexico,MEX,2012,73901.24032
4,Crustaceans,Mexico,MEX,2013,88107.5354
4,Crustaceans,Mexico,MEX,2014,99675.86164
4,Crustaceans,Mexico,MEX,2015,132371.7226
4,Crustaceans,Mexico,MEX,2016,145064.784
4,Crustaceans,Mexico,MEX,2017,52514.819
4,Crustaceans,Netherlands,NLD,2008,16589.323
4,Crustaceans,Netherlands,NLD,2009,20360.63
4,Crustaceans,Netherlands,NLD,2010,18409.397
4,Crustaceans,Netherlands,NLD,2011,17406.574
4,Crustaceans,Netherlands,NLD,2012,16147.769
4,Crustaceans,Netherlands,NLD,2013,21691.431
4,Crustaceans,Netherlands,NLD,2014,25113.679
4,Crustaceans,Netherlands,NLD,2015,20709.443
4,Crustaceans,Netherlands,NLD,2016,20868.95
4,Crustaceans,Netherlands,NLD,2017,16280.676
4,Crustaceans,New Zealand,NZL,2008,3591.527
4,Crustaceans,New Zealand,NZL,2009,3323.234
4,Crustaceans,New Zealand,NZL,2010,3894.972
4,Crustaceans,New Zealand,NZL,2011,3709.723
4,Crustaceans,New Zealand,NZL,2012,3623.208
4,Crustaceans,New Zealand,NZL,2013,3800.919
4,Crustaceans,New Zealand,NZL,2014,3849.714
4,Crustaceans,New Zealand,NZL,2015,3965.375
4,Crustaceans,New Zealand,NZL,2016,4194.117
4,Crustaceans,New Zealand,NZL,2017,4170.321
4,Crustaceans,Norway,NOR,2008,51062.1934
4,Crustaceans,Norway,NOR,2009,44795.5648
4,Crustaceans,Norway,NOR,2010,47202.242
4,Crustaceans,Norway,NOR,2011,49061.5439
4,Crustaceans,Norway,NOR,2012,39458.552
4,Crustaceans,Norway,NOR,2013,41021.9766
4,Crustaceans,Norway,NOR,2014,49522.4845
4,Crustaceans,Norway,NOR,2015,60307.0031
4,Crustaceans,Norway,NOR,2016,58583.5805
4,Crustaceans,Norway,NOR,2017,50795.797
4,Crustaceans,Peru,PER,2008,17484.13333
4,Crustaceans,Peru,PER,2009,19441.23174
4,Crustaceans,Peru,PER,2010,21935.48136
4,Crustaceans,Peru,PER,2011,31030.81528
4,Crustaceans,Peru,PER,2012,32460.31557
4,Crustaceans,Peru,PER,2013,30028.56609
4,Crustaceans,Peru,PER,2014,34245.94545
4,Crustaceans,Peru,PER,2015,33468.63947
4,Crustaceans,Peru,PER,2016,35892.63628
4,Crustaceans,Portugal,PRT,2008,2844.71175
4,Crustaceans,Portugal,PRT,2009,3903.27752
4,Crustaceans,Portugal,PRT,2010,3134.42646
4,Crustaceans,Portugal,PRT,2011,4129.8
4,Crustaceans,Portugal,PRT,2012,2456.3
4,Crustaceans,Portugal,PRT,2013,1667.8
4,Crustaceans,Portugal,PRT,2014,1539.1
4,Crustaceans,Portugal,PRT,2015,1193.4
4,Crustaceans,Portugal,PRT,2016,1325.2
4,Crustaceans,Portugal,PRT,2017,1365.9
4,Crustaceans,Spain,ESP,2008,15410
4,Crustaceans,Spain,ESP,2009,11651.6
4,Crustaceans,Spain,ESP,2010,9440.3
4,Crustaceans,Spain,ESP,2011,10349.12
4,Crustaceans,Spain,ESP,2012,6834.56
4,Crustaceans,Spain,ESP,2013,8974.23
4,Crustaceans,Spain,ESP,2014,13905.9
4,Crustaceans,Spain,ESP,2015,11212.59
4,Crustaceans,Spain,ESP,2016,10413.63
4,Crustaceans,Spain,ESP,2017,12805.23
4,Crustaceans,Sweden,SWE,2008,4082.1955
4,Crustaceans,Sweden,SWE,2009,3816.8765
4,Crustaceans,Sweden,SWE,2010,3141.1302
4,Crustaceans,Sweden,SWE,2011,2840.1519
4,Crustaceans,Sweden,SWE,2012,3019.9907
4,Crustaceans,Sweden,SWE,2013,2487.2617
4,Crustaceans,Sweden,SWE,2014,2775.6692
4,Crustaceans,Sweden,SWE,2015,2906.5477
4,Crustaceans,Sweden,SWE,2016,3544.5852
4,Crustaceans,Sweden,SWE,2017,3198.7242
4,Crustaceans,Thailand,THA,2008,84504
4,Crustaceans,Thailand,THA,2009,86313
4,Crustaceans,Thailand,THA,2010,86241
4,Crustaceans,Thailand,THA,2011,84617
4,Crustaceans,Thailand,THA,2012,86036
4,Crustaceans,Thailand,THA,2013,72570
4,Crustaceans,Thailand,THA,2014,68678
4,Crustaceans,Turkey,TUR,2008,4763
4,Crustaceans,Turkey,TUR,2009,4775
4,Crustaceans,Turkey,TUR,2010,4806
4,Crustaceans,Turkey,TUR,2011,4844.6
4,Crustaceans,Turkey,TUR,2012,5084.7
4,Crustaceans,Turkey,TUR,2013,4059.7
4,Crustaceans,Turkey,TUR,2014,4425.9
4,Crustaceans,Turkey,TUR,2015,4008.1
4,Crustaceans,Turkey,TUR,2016,4511.6
4,Crustaceans,Turkey,TUR,2017,4748.6
4,Crustaceans,United Kingdom,GBR,2008,74810.0315
4,Crustaceans,United Kingdom,GBR,2009,73937.6449
4,Crustaceans,United Kingdom,GBR,2010,74118.6292
4,Crustaceans,United Kingdom,GBR,2011,69086.1623
4,Crustaceans,United Kingdom,GBR,2012,70526.3889
4,Crustaceans,United Kingdom,GBR,2013,64697.049
4,Crustaceans,United Kingdom,GBR,2014,70705.4677
4,Crustaceans,United Kingdom,GBR,2015,61899.8506
4,Crustaceans,United Kingdom,GBR,2016,71963.9682
4,Crustaceans,United Kingdom,GBR,2017,70787.9111
4,Crustaceans,United States,USA,2008,316207
4,Crustaceans,United States,USA,2009,354957
4,Crustaceans,United States,USA,2010,347090
4,Crustaceans,United States,USA,2011,379755
4,Crustaceans,United States,USA,2012,384851
4,Crustaceans,United States,USA,2013,364745
4,Crustaceans,United States,USA,2014,361475
4,Crustaceans,United States,USA,2015,374691
4,Crustaceans,United States,USA,2016,356843
4,Crustaceans,United States,USA,2017,182770
5,Molluscs,Argentina,ARG,2008,265044.9
5,Molluscs,Argentina,ARG,2009,80630.3
5,Molluscs,Argentina,ARG,2010,93392.7
5,Molluscs,Argentina,ARG,2011,84164
5,Molluscs,Argentina,ARG,2012,100653.5
5,Molluscs,Argentina,ARG,2013,197862.6
5,Molluscs,Argentina,ARG,2014,173630.387
5,Molluscs,Argentina,ARG,2015,131182.104
5,Molluscs,Argentina,ARG,2016,65340.512
5,Molluscs,Argentina,ARG,2017,104781.596
5,Molluscs,Australia,AUS,2008,18763.02
5,Molluscs,Australia,AUS,2009,15812.919
5,Molluscs,Australia,AUS,2010,15019.85
5,Molluscs,Australia,AUS,2011,15103.79823
5,Molluscs,Australia,AUS,2012,12247.84
5,Molluscs,Australia,AUS,2013,15410.23
5,Molluscs,Australia,AUS,2014,11020.43
5,Molluscs,Australia,AUS,2015,11556.23
5,Molluscs,Australia,AUS,2016,12391.52
5,Molluscs,Australia,AUS,2017,13594.39
5,Molluscs,Canada,CAN,2008,102270.623
5,Molluscs,Canada,CAN,2009,105112.0476
5,Molluscs,Canada,CAN,2010,99013.201
5,Molluscs,Canada,CAN,2011,99174.364
5,Molluscs,Canada,CAN,2012,89480.22
5,Molluscs,Canada,CAN,2013,101846.799
5,Molluscs,Canada,CAN,2014,103260.166
5,Molluscs,Canada,CAN,2015,99315.63028
5,Molluscs,Canada,CAN,2016,101841.753
5,Molluscs,Chile,CHL,2008,196275
5,Molluscs,Chile,CHL,2009,105372
5,Molluscs,Chile,CHL,2010,264600
5,Molluscs,Chile,CHL,2011,220562
5,Molluscs,Chile,CHL,2012,190738
5,Molluscs,Chile,CHL,2013,143429
5,Molluscs,Chile,CHL,2014,214888
5,Molluscs,Chile,CHL,2015,184411
5,Molluscs,Chinese Taipei,TWN,2008,247494.1293
5,Molluscs,Chinese Taipei,TWN,2009,76020.46118
5,Molluscs,Chinese Taipei,TWN,2010,66724.42569
5,Molluscs,Chinese Taipei,TWN,2011,111150.504
5,Molluscs,Chinese Taipei,TWN,2012,107828.3769
5,Molluscs,Chinese Taipei,TWN,2013,132399.3798
5,Molluscs,Chinese Taipei,TWN,2014,213542.2354
5,Molluscs,Chinese Taipei,TWN,2015,271703.7134
5,Molluscs,Chinese Taipei,TWN,2016,34140.32304
5,Molluscs,Chinese Taipei,TWN,2017,90477.35659
5,Molluscs,Denmark,DNK,2008,41257.6
5,Molluscs,Denmark,DNK,2009,40749.6
5,Molluscs,Denmark,DNK,2010,29173.9
5,Molluscs,Denmark,DNK,2011,36088.8
5,Molluscs,Denmark,DNK,2012,39985.5
5,Molluscs,Denmark,DNK,2013,43752.9
5,Molluscs,Denmark,DNK,2014,47747.6
5,Molluscs,Denmark,DNK,2015,53568.9
5,Molluscs,Denmark,DNK,2016,49485.2
5,Molluscs,Denmark,DNK,2017,50251.6
5,Molluscs,France,FRA,2008,58052.8
5,Molluscs,France,FRA,2009,36777.1
5,Molluscs,France,FRA,2010,43461
5,Molluscs,France,FRA,2011,81526.8
5,Molluscs,France,FRA,2012,73977.3
5,Molluscs,France,FRA,2013,70842.8
5,Molluscs,France,FRA,2014,64105.2
5,Molluscs,France,FRA,2015,64985.5
5,Molluscs,France,FRA,2016,64256.9
5,Molluscs,France,FRA,2017,69934.4
5,Molluscs,Iceland,ISL,2012,504
5,Molluscs,Iceland,ISL,2013,238
5,Molluscs,Iceland,ISL,2014,497
5,Molluscs,Iceland,ISL,2015,719
5,Molluscs,Iceland,ISL,2016,1220.224
5,Molluscs,Iceland,ISL,2017,1310
5,Molluscs,Italy,ITA,2008,60594.81273
5,Molluscs,Italy,ITA,2009,53669.81107
5,Molluscs,Italy,ITA,2010,50373.70039
5,Molluscs,Italy,ITA,2011,50674.59055
5,Molluscs,Italy,ITA,2012,45337.74611
5,Molluscs,Italy,ITA,2013,38545.90871
5,Molluscs,Italy,ITA,2014,38389.71639
5,Molluscs,Italy,ITA,2015,38620.02485
5,Molluscs,Italy,ITA,2016,39359.46566
5,Molluscs,Italy,ITA,2017,39806.56034
5,Molluscs,Japan,JPN,2008,689892
5,Molluscs,Japan,JPN,2009,694708
5,Molluscs,Japan,JPN,2010,664102
5,Molluscs,Japan,JPN,2011,666607
5,Molluscs,Japan,JPN,2012,593149
5,Molluscs,Japan,JPN,2013,633366
5,Molluscs,Japan,JPN,2014,624187
5,Molluscs,Japan,JPN,2015,448687
5,Molluscs,Japan,JPN,2016,370806
5,Molluscs,Japan,JPN,2017,379500
5,Molluscs,Korea,KOR,2008,297581
5,Molluscs,Korea,KOR,2009,313404
5,Molluscs,Korea,KOR,2010,268157
5,Molluscs,Korea,KOR,2011,269645
5,Molluscs,Korea,KOR,2012,265465
5,Molluscs,Korea,KOR,2013,229059
5,Molluscs,Korea,KOR,2014,245173
5,Molluscs,Korea,KOR,2015,242577
5,Molluscs,Korea,KOR,2016,200455
5,Molluscs,Korea,KOR,2017,180956.2068
5,Molluscs,Mexico,MEX,2008,149154.5611
5,Molluscs,Mexico,MEX,2009,126659.3791
5,Molluscs,Mexico,MEX,2010,155568.8649
5,Molluscs,Mexico,MEX,2011,132064.4023
5,Molluscs,Mexico,MEX,2012,110598.8323
5,Molluscs,Mexico,MEX,2013,116413.1005
5,Molluscs,Mexico,MEX,2014,143494.5917
5,Molluscs,Mexico,MEX,2015,125064.2689
5,Molluscs,Mexico,MEX,2016,115242.612
5,Molluscs,Mexico,MEX,2017,114889.6825
5,Molluscs,Netherlands,NLD,2008,3594.384
5,Molluscs,Netherlands,NLD,2009,3467.112
5,Molluscs,Netherlands,NLD,2010,3918.453
5,Molluscs,Netherlands,NLD,2011,4223.458
5,Molluscs,Netherlands,NLD,2012,4196.847
5,Molluscs,Netherlands,NLD,2013,4102.296
5,Molluscs,Netherlands,NLD,2014,6022.394
5,Molluscs,Netherlands,NLD,2015,6881.635
5,Molluscs,Netherlands,NLD,2016,7696.964
5,Molluscs,Netherlands,NLD,2017,14439.858
5,Molluscs,New Zealand,NZL,2008,60818.99851
5,Molluscs,New Zealand,NZL,2009,51186.17282
5,Molluscs,New Zealand,NZL,2010,37449.86567
5,Molluscs,New Zealand,NZL,2011,41764.36347
5,Molluscs,New Zealand,NZL,2012,39999.66961
5,Molluscs,New Zealand,NZL,2013,29369.00022
5,Molluscs,New Zealand,NZL,2014,19340.96061
5,Molluscs,New Zealand,NZL,2015,20679.3798
5,Molluscs,New Zealand,NZL,2016,47803.5989
5,Molluscs,New Zealand,NZL,2017,23085.62769
5,Molluscs,Norway,NOR,2008,991.4572
5,Molluscs,Norway,NOR,2009,905.2679
5,Molluscs,Norway,NOR,2010,847.481
5,Molluscs,Norway,NOR,2011,771.3482
5,Molluscs,Norway,NOR,2012,766.4434
5,Molluscs,Norway,NOR,2013,827.4289
5,Molluscs,Norway,NOR,2014,829.2126
5,Molluscs,Norway,NOR,2015,690.6148
5,Molluscs,Norway,NOR,2016,1049.4628
5,Molluscs,Norway,NOR,2017,1110.5394
5,Molluscs,Peru,PER,2008,584571.0629
5,Molluscs,Peru,PER,2009,470286.8844
5,Molluscs,Peru,PER,2010,457098.7876
5,Molluscs,Peru,PER,2011,519755.7851
5,Molluscs,Peru,PER,2012,581897.967
5,Molluscs,Peru,PER,2013,574801.1735
5,Molluscs,Peru,PER,2014,647638.5519
5,Molluscs,Peru,PER,2015,587534.1456
5,Molluscs,Peru,PER,2016,378274.5802
5,Molluscs,Portugal,PRT,2008,20912.5314
5,Molluscs,Portugal,PRT,2009,12818.90895
5,Molluscs,Portugal,PRT,2010,18586.42433
5,Molluscs,Portugal,PRT,2011,14676.7
5,Molluscs,Portugal,PRT,2012,16540.8
5,Molluscs,Portugal,PRT,2013,19919.1
5,Molluscs,Portugal,PRT,2014,18510.3
5,Molluscs,Portugal,PRT,2015,15258.5
5,Molluscs,Portugal,PRT,2016,19292.1
5,Molluscs,Portugal,PRT,2017,17132.5
5,Molluscs,Spain,ESP,2008,49655
5,Molluscs,Spain,ESP,2009,56276.1
5,Molluscs,Spain,ESP,2010,49525.7
5,Molluscs,Spain,ESP,2011,42913.66
5,Molluscs,Spain,ESP,2012,61852.09
5,Molluscs,Spain,ESP,2013,64002.81
5,Molluscs,Spain,ESP,2014,66395.3
5,Molluscs,Spain,ESP,2015,52141.76
5,Molluscs,Spain,ESP,2016,38034.74
5,Molluscs,Spain,ESP,2017,43642.45
5,Molluscs,Sweden,SWE,2008,33.3665
5,Molluscs,Sweden,SWE,2009,25.4357
5,Molluscs,Sweden,SWE,2010,73.6118
5,Molluscs,Sweden,SWE,2011,103.2099
5,Molluscs,Sweden,SWE,2012,203.2464
5,Molluscs,Sweden,SWE,2013,157.9424
5,Molluscs,Sweden,SWE,2014,60.366
5,Molluscs,Sweden,SWE,2015,61.3733
5,Molluscs,Sweden,SWE,2016,14.2949
5,Molluscs,Sweden,SWE,2017,26.4158
5,Molluscs,Thailand,THA,2008,133390
5,Molluscs,Thailand,THA,2009,133012
5,Molluscs,Thailand,THA,2010,152993
5,Molluscs,Thailand,THA,2011,146636
5,Molluscs,Thailand,THA,2012,134158
5,Molluscs,Thailand,THA,2013,137096
5,Molluscs,Thailand,THA,2014,119236
5,Molluscs,Turkey,TUR,2008,52690
5,Molluscs,Turkey,TUR,2009,39635
5,Molluscs,Turkey,TUR,2010,41218
5,Molluscs,Turkey,TUR,2011,40567.8
5,Molluscs,Turkey,TUR,2012,75600.8
5,Molluscs,Turkey,TUR,2013,39819.3
5,Molluscs,Turkey,TUR,2014,30593.4
5,Molluscs,Turkey,TUR,2015,47957.6
5,Molluscs,Turkey,TUR,2016,33209.5
5,Molluscs,Turkey,TUR,2017,47747.5
5,Molluscs,United Kingdom,GBR,2008,74940.9159
5,Molluscs,United Kingdom,GBR,2009,63344.6199
5,Molluscs,United Kingdom,GBR,2010,80088.1342
5,Molluscs,United Kingdom,GBR,2011,92664.0845
5,Molluscs,United Kingdom,GBR,2012,100725.8606
5,Molluscs,United Kingdom,GBR,2013,91947.5449
5,Molluscs,United Kingdom,GBR,2014,81259.786
5,Molluscs,United Kingdom,GBR,2015,87742.596
5,Molluscs,United Kingdom,GBR,2016,79363.1072
5,Molluscs,United Kingdom,GBR,2017,73483.3534
5,Molluscs,United States,USA,2008,770586
5,Molluscs,United States,USA,2009,831418
5,Molluscs,United States,USA,2010,835802
5,Molluscs,United States,USA,2011,832689
5,Molluscs,United States,USA,2012,806762
5,Molluscs,United States,USA,2013,761216
5,Molluscs,United States,USA,2014,718681
5,Molluscs,United States,USA,2015,670276
5,Molluscs,United States,USA,2016,686938
5,Molluscs,United States,USA,2017,582596
6,Aquatic Mammals,Japan,JPN,2008,1154
6,Aquatic Mammals,Japan,JPN,2009,1404
6,Aquatic Mammals,Japan,JPN,2010,932
6,Aquatic Mammals,Japan,JPN,2011,562
6,Aquatic Mammals,Japan,JPN,2012,481
6,Aquatic Mammals,Japan,JPN,2013,620
6,Aquatic Mammals,Japan,JPN,2014,622
6,Aquatic Mammals,Japan,JPN,2015,582
6,Aquatic Mammals,Japan,JPN,2016,509
6,Aquatic Mammals,Japan,JPN,2017,600
6,Aquatic Mammals,Netherlands,NLD,2011,0.107
6,Aquatic Mammals,Norway,NOR,2008,698.026
6,Aquatic Mammals,Norway,NOR,2009,580.152
6,Aquatic Mammals,Norway,NOR,2010,633.46
6,Aquatic Mammals,Norway,NOR,2011,641.135
6,Aquatic Mammals,Norway,NOR,2012,677.529
6,Aquatic Mammals,Norway,NOR,2013,1133.5643
6,Aquatic Mammals,Norway,NOR,2014,1196.2931
6,Aquatic Mammals,Norway,NOR,2015,799.769
6,Aquatic Mammals,Norway,NOR,2016,819.136
6,Aquatic Mammals,Norway,NOR,2017,625.6075
6,Aquatic Mammals,Peru,PER,2014,0.564684811
6,Aquatic Mammals,Peru,PER,2016,0.05
7,Misc Aquatic Animals,Australia,AUS,2008,305.1
7,Misc Aquatic Animals,Australia,AUS,2009,226.234
7,Misc Aquatic Animals,Australia,AUS,2010,174.9
7,Misc Aquatic Animals,Australia,AUS,2011,117.445
7,Misc Aquatic Animals,Australia,AUS,2012,48.28
7,Misc Aquatic Animals,Australia,AUS,2013,20.2
7,Misc Aquatic Animals,Australia,AUS,2014,64.59
7,Misc Aquatic Animals,Australia,AUS,2015,44.35
7,Misc Aquatic Animals,Australia,AUS,2016,38.68
7,Misc Aquatic Animals,Australia,AUS,2017,133.81
7,Misc Aquatic Animals,Canada,CAN,2008,10520.04738
7,Misc Aquatic Animals,Canada,CAN,2009,11894.78549
7,Misc Aquatic Animals,Canada,CAN,2010,11963.56
7,Misc Aquatic Animals,Canada,CAN,2011,14000.37
7,Misc Aquatic Animals,Canada,CAN,2012,11520.525
7,Misc Aquatic Animals,Canada,CAN,2013,10387.832
7,Misc Aquatic Animals,Canada,CAN,2014,13361.68953
7,Misc Aquatic Animals,Canada,CAN,2015,14785.41882
7,Misc Aquatic Animals,Canada,CAN,2016,14358.47066
7,Misc Aquatic Animals,Chile,CHL,2008,40078
7,Misc Aquatic Animals,Chile,CHL,2009,39775
7,Misc Aquatic Animals,Chile,CHL,2010,33046
7,Misc Aquatic Animals,Chile,CHL,2011,33082
7,Misc Aquatic Animals,Chile,CHL,2012,30553
7,Misc Aquatic Animals,Chile,CHL,2013,31576
7,Misc Aquatic Animals,Chile,CHL,2014,34298
7,Misc Aquatic Animals,Chile,CHL,2015,31682
7,Misc Aquatic Animals,Chinese Taipei,TWN,2008,22.73
7,Misc Aquatic Animals,Chinese Taipei,TWN,2009,43.3425
7,Misc Aquatic Animals,Chinese Taipei,TWN,2010,24.46
7,Misc Aquatic Animals,Chinese Taipei,TWN,2011,24.4142
7,Misc Aquatic Animals,Chinese Taipei,TWN,2012,28.5213
7,Misc Aquatic Animals,Chinese Taipei,TWN,2013,8.967
7,Misc Aquatic Animals,Chinese Taipei,TWN,2014,15.29
7,Misc Aquatic Animals,Chinese Taipei,TWN,2015,2.041
7,Misc Aquatic Animals,Chinese Taipei,TWN,2016,25.1463
7,Misc Aquatic Animals,Chinese Taipei,TWN,2017,2.2569
7,Misc Aquatic Animals,Denmark,DNK,2008,0
7,Misc Aquatic Animals,Denmark,DNK,2009,0
7,Misc Aquatic Animals,Denmark,DNK,2010,0
7,Misc Aquatic Animals,Denmark,DNK,2011,0
7,Misc Aquatic Animals,Denmark,DNK,2012,36.8
7,Misc Aquatic Animals,Denmark,DNK,2013,1425.4
7,Misc Aquatic Animals,Denmark,DNK,2014,189.6
7,Misc Aquatic Animals,Denmark,DNK,2015,600.9
7,Misc Aquatic Animals,Denmark,DNK,2016,243
7,Misc Aquatic Animals,Denmark,DNK,2017,1698.3
7,Misc Aquatic Animals,France,FRA,2008,9.1
7,Misc Aquatic Animals,France,FRA,2009,6.7
7,Misc Aquatic Animals,France,FRA,2010,3
7,Misc Aquatic Animals,France,FRA,2011,99.5
7,Misc Aquatic Animals,France,FRA,2012,95.5
7,Misc Aquatic Animals,France,FRA,2013,126.7
7,Misc Aquatic Animals,France,FRA,2014,108.8
7,Misc Aquatic Animals,France,FRA,2015,78
7,Misc Aquatic Animals,France,FRA,2016,102.8
7,Misc Aquatic Animals,France,FRA,2017,131.3
7,Misc Aquatic Animals,Iceland,ISL,2012,1550
7,Misc Aquatic Animals,Iceland,ISL,2013,1553
7,Misc Aquatic Animals,Iceland,ISL,2014,1078
7,Misc Aquatic Animals,Iceland,ISL,2015,1687
7,Misc Aquatic Animals,Iceland,ISL,2016,3607
7,Misc Aquatic Animals,Iceland,ISL,2017,3572
7,Misc Aquatic Animals,Italy,ITA,2017,120.71351
7,Misc Aquatic Animals,Japan,JPN,2008,63895
7,Misc Aquatic Animals,Japan,JPN,2009,44404
7,Misc Aquatic Animals,Japan,JPN,2010,52302
7,Misc Aquatic Animals,Japan,JPN,2011,50782
7,Misc Aquatic Animals,Japan,JPN,2012,43132
7,Misc Aquatic Animals,Japan,JPN,2013,27447
7,Misc Aquatic Animals,Japan,JPN,2014,22596
7,Misc Aquatic Animals,Japan,JPN,2015,25269
7,Misc Aquatic Animals,Japan,JPN,2016,22039
7,Misc Aquatic Animals,Japan,JPN,2017,18000
7,Misc Aquatic Animals,Korea,KOR,2008,7836
7,Misc Aquatic Animals,Korea,KOR,2009,7091
7,Misc Aquatic Animals,Korea,KOR,2010,6939
7,Misc Aquatic Animals,Korea,KOR,2011,6731
7,Misc Aquatic Animals,Korea,KOR,2012,5825
7,Misc Aquatic Animals,Korea,KOR,2013,7013
7,Misc Aquatic Animals,Korea,KOR,2014,10890
7,Misc Aquatic Animals,Korea,KOR,2015,7305
7,Misc Aquatic Animals,Korea,KOR,2016,6340
7,Misc Aquatic Animals,Korea,KOR,2017,6096
7,Misc Aquatic Animals,Mexico,MEX,2008,2426.55307
7,Misc Aquatic Animals,Mexico,MEX,2009,3137.368
7,Misc Aquatic Animals,Mexico,MEX,2010,5983.93997
7,Misc Aquatic Animals,Mexico,MEX,2011,4974.23606
7,Misc Aquatic Animals,Mexico,MEX,2012,4770.92821
7,Misc Aquatic Animals,Mexico,MEX,2013,6848.73409
7,Misc Aquatic Animals,Mexico,MEX,2014,5093.712133
7,Misc Aquatic Animals,Mexico,MEX,2015,4954.31334
7,Misc Aquatic Animals,Mexico,MEX,2016,3882.964
7,Misc Aquatic Animals,Mexico,MEX,2017,5076.82
7,Misc Aquatic Animals,New Zealand,NZL,2008,780.7
7,Misc Aquatic Animals,New Zealand,NZL,2009,767.395
7,Misc Aquatic Animals,New Zealand,NZL,2010,724.107
7,Misc Aquatic Animals,New Zealand,NZL,2011,794.118
7,Misc Aquatic Animals,New Zealand,NZL,2012,931.1
7,Misc Aquatic Animals,New Zealand,NZL,2013,925.648
7,Misc Aquatic Animals,New Zealand,NZL,2014,968.655
7,Misc Aquatic Animals,New Zealand,NZL,2015,972.49
7,Misc Aquatic Animals,New Zealand,NZL,2016,959.922
7,Misc Aquatic Animals,New Zealand,NZL,2017,1043.189
7,Misc Aquatic Animals,Norway,NOR,2008,0.9315
7,Misc Aquatic Animals,Norway,NOR,2009,0.451
7,Misc Aquatic Animals,Norway,NOR,2010,0.07
7,Misc Aquatic Animals,Norway,NOR,2011,1.028
7,Misc Aquatic Animals,Norway,NOR,2012,0.3175
7,Misc Aquatic Animals,Norway,NOR,2015,2.355
7,Misc Aquatic Animals,Norway,NOR,2017,0.2012
7,Misc Aquatic Animals,Peru,PER,2008,2470.491906
7,Misc Aquatic Animals,Peru,PER,2009,2021.994817
7,Misc Aquatic Animals,Peru,PER,2010,2131.781611
7,Misc Aquatic Animals,Peru,PER,2011,4156.254511
7,Misc Aquatic Animals,Peru,PER,2012,2295.44682
7,Misc Aquatic Animals,Peru,PER,2013,1433.721035
7,Misc Aquatic Animals,Peru,PER,2014,7496.203905
7,Misc Aquatic Animals,Peru,PER,2015,1536.000696
7,Misc Aquatic Animals,Peru,PER,2016,1834.805274
7,Misc Aquatic Animals,Spain,ESP,2008,623
7,Misc Aquatic Animals,Spain,ESP,2009,445.7
7,Misc Aquatic Animals,Spain,ESP,2010,689.8
7,Misc Aquatic Animals,Spain,ESP,2011,742.5
7,Misc Aquatic Animals,Spain,ESP,2012,729.58
7,Misc Aquatic Animals,Spain,ESP,2013,584.69
7,Misc Aquatic Animals,Spain,ESP,2014,535
7,Misc Aquatic Animals,Spain,ESP,2015,709.28
7,Misc Aquatic Animals,Spain,ESP,2016,778.58
7,Misc Aquatic Animals,Spain,ESP,2017,967.89
7,Misc Aquatic Animals,Thailand,THA,2008,149985
7,Misc Aquatic Animals,Thailand,THA,2009,118242
7,Misc Aquatic Animals,Thailand,THA,2010,37327
7,Misc Aquatic Animals,Thailand,THA,2011,105491
7,Misc Aquatic Animals,Thailand,THA,2012,41712
7,Misc Aquatic Animals,Thailand,THA,2013,127695
7,Misc Aquatic Animals,Thailand,THA,2014,65195
7,Misc Aquatic Animals,United Kingdom,GBR,2009,0.14
7,Misc Aquatic Animals,United Kingdom,GBR,2011,0.046
7,Misc Aquatic Animals,United Kingdom,GBR,2012,1.226
7,Misc Aquatic Animals,United Kingdom,GBR,2013,0.08
7,Misc Aquatic Animals,United Kingdom,GBR,2014,0.0121
7,Misc Aquatic Animals,United Kingdom,GBR,2015,0.0657
7,Misc Aquatic Animals,United Kingdom,GBR,2016,7.3146
7,Misc Aquatic Animals,United Kingdom,GBR,2017,0.0086
7,Misc Aquatic Animals,United States,USA,2008,10031
7,Misc Aquatic Animals,United States,USA,2009,9376
7,Misc Aquatic Animals,United States,USA,2010,8230
7,Misc Aquatic Animals,United States,USA,2011,10743
7,Misc Aquatic Animals,United States,USA,2012,9582
7,Misc Aquatic Animals,United States,USA,2013,10226
7,Misc Aquatic Animals,United States,USA,2014,14731
7,Misc Aquatic Animals,United States,USA,2015,7336
7,Misc Aquatic Animals,United States,USA,2016,6369
7,Misc Aquatic Animals,United States,USA,2017,6605
